statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-SONST;Sonstige hergestellte Gase;126382;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-SONST;Sonstige hergestellte Gase;137528;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-SONST;Sonstige hergestellte Gase;2108078;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2002;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-BRIK;Steinkohlenbriketts;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2002;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-BRIK;Steinkohlenbriketts;-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2002;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-BRIK;Steinkohlenbriketts;-;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2002;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-BRIK;Steinkohlenbriketts;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-KL;Klärgas;.;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-KL;Klärgas;11715;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-KL;Klärgas;.;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-KL;Klärgas;.;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-01;Abfall (Hausmüll, Industrie);10755536;MWh;WRM001;Nettowärmeerzeugung;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-01;Abfall (Hausmüll, Industrie);7049002;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-01;Abfall (Hausmüll, Industrie);8978515;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-01;Abfall (Hausmüll, Industrie);165788540;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;;Insgesamt;107968180;MWh;WRM001;Nettowärmeerzeugung;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;;Insgesamt;488369371;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;;Insgesamt;522781498;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;;Insgesamt;3575080546;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENRSET;Sonstige Energieträger;.;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENRSET;Sonstige Energieträger;.;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENRSET;Sonstige Energieträger;.;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENRSET;Sonstige Energieträger;.;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-KOKS;Braunkohlenkoks;10146;MWh;WRM001;Nettowärmeerzeugung;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-KOKS;Braunkohlenkoks;5068;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-KOKS;Braunkohlenkoks;6641;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-KOKS;Braunkohlenkoks;151524;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-SONST;Sonstige Steinkohlen;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-SONST;Sonstige Steinkohlen;-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-SONST;Sonstige Steinkohlen;-;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-SONST;Sonstige Steinkohlen;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-SONST;Sonstige Braunkohlen;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-SONST;Sonstige Braunkohlen;-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-SONST;Sonstige Braunkohlen;-;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-SONST;Sonstige Braunkohlen;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;DIESEL-01;Dieselkraftstoff;.;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;DIESEL-01;Dieselkraftstoff;512;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;DIESEL-01;Dieselkraftstoff;516;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;DIESEL-01;Dieselkraftstoff;4979;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2009;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-01;Steinkohlen;31874449;MWh;WRM001;Nettowärmeerzeugung;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2009;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-01;Steinkohlen;91653533;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2009;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-01;Steinkohlen;99856803;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2009;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-01;Steinkohlen;991214598;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;OEL-H-L-01;Heizöl, leicht;198653;MWh;WRM001;Nettowärmeerzeugung;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;OEL-H-L-01;Heizöl, leicht;435205;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;OEL-H-L-01;Heizöl, leicht;474702;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;OEL-H-L-01;Heizöl, leicht;5286852;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-KOKS;Steinkohlenkoks;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-KOKS;Steinkohlenkoks;-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-KOKS;Steinkohlenkoks;-;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-KOKS;Steinkohlenkoks;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;PKOKS-01;Petrolkoks;.;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;PKOKS-01;Petrolkoks;.;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;PKOKS-01;Petrolkoks;.;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;PKOKS-01;Petrolkoks;.;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2002;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WAS-PSP-01;Pumpspeicherwasser;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2002;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WAS-PSP-01;Pumpspeicherwasser;3933612;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2002;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WAS-PSP-01;Pumpspeicherwasser;4016297;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2002;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WAS-PSP-01;Pumpspeicherwasser;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-SONST;Sonstige hergestellte Gase;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-SONST;Sonstige hergestellte Gase;.;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-SONST;Sonstige hergestellte Gase;.;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-SONST;Sonstige hergestellte Gase;.;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-03;Abfall (Hausmüll, Siedlungsabfälle);16503200;MWh;WRM001;Nettowärmeerzeugung;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-03;Abfall (Hausmüll, Siedlungsabfälle);9368344;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-03;Abfall (Hausmüll, Siedlungsabfälle);11753792;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-03;Abfall (Hausmüll, Siedlungsabfälle);195744840;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-K-01;Kokereigas;.;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-K-01;Kokereigas;.;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-K-01;Kokereigas;.;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-K-01;Kokereigas;.;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-KOKS;Braunkohlenkoks;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-KOKS;Braunkohlenkoks;-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-KOKS;Braunkohlenkoks;-;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-KOKS;Braunkohlenkoks;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;;Insgesamt;112712270;MWh;WRM001;Nettowärmeerzeugung;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;;Insgesamt;504927984;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;;Insgesamt;540181439;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;;Insgesamt;3496960811;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WAS-PSP-03;Pumpspeicher ohne natürlichen Zufluss;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WAS-PSP-03;Pumpspeicher ohne natürlichen Zufluss;5450754;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WAS-PSP-03;Pumpspeicher ohne natürlichen Zufluss;5588359;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WAS-PSP-03;Pumpspeicher ohne natürlichen Zufluss;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WAS-LF-01;Laufwasser;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WAS-LF-01;Laufwasser;15566110;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WAS-LF-01;Laufwasser;15688945;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WAS-LF-01;Laufwasser;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WIND-01;Windkraft;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WIND-01;Windkraft;-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WIND-01;Windkraft;-;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WIND-01;Windkraft;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENR-EB-SONST;Sonstige erneuerbare Energien;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENR-EB-SONST;Sonstige erneuerbare Energien;-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENR-EB-SONST;Sonstige erneuerbare Energien;-;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENR-EB-SONST;Sonstige erneuerbare Energien;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;PKOKS-01;Petrolkoks;.;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;PKOKS-01;Petrolkoks;.;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;PKOKS-01;Petrolkoks;.;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;PKOKS-01;Petrolkoks;.;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GEOTH-01;Geothermie;.;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GEOTH-01;Geothermie;91531;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GEOTH-01;Geothermie;134121;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GEOTH-01;Geothermie;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;OEL-H-L-01;Heizöl, leicht;415831;MWh;WRM001;Nettowärmeerzeugung;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;OEL-H-L-01;Heizöl, leicht;486862;MWh;EKT002;Elektrizitätserzeugung (netto);e
